Facility,Item Type Name,Item SkuCode,EAN,UPC,ISBN,Color,Size,Brand,Category Name,MRP,Open Sale,Inventory,Inventory Blocked,Bad Inventory,Putaway Pending,Pending Inventory Assessment,Stock In Transfer,Open Purchase,Enabled,Updated,Cost Price,Sub_category,Facility Code
Frido_0003,Frido Ultimate Pro (Black) - L Size,MK-ULTP-L-B,,,,,Large,FRIDO,Mask,1599.00,0,2,0,0,0,0,0,0,true,2026-05-07 16:09:48,208.00,,Frido_0003
Frido_0003,Frido Ultimate Pro (Metallic Gray) - S Size,MK-ULTP-S-G,,,,,Small,FRIDO,Mask,1599.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:02:10,208.00,,Frido_0003
Frido_0003,Frido Ultimate Pro (Metallic Gray) - M Size,MK-ULTP-M-G,,,,,Medium,FRIDO,Mask,1599.00,0,1,0,0,0,0,0,0,true,2026-05-07 16:08:09,208.00,,Frido_0003
Frido_0003,Frido Ultimate Pro (Metallic Gray) - L Size,MK-ULTP-L-G,,,,,Large,FRIDO,Mask,1599.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:02:10,208.00,,Frido_0003
Frido_0003,Frido Ultimate Pro (Metallic Pink) - S Size,MK-ULTP-S-P,,,,,Small,FRIDO,Mask,1599.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:26,208.00,,Frido_0003
Frido_0003,Frido Ultimate Pro (Metallic Pink) - M Size,MK-ULTP-M-P,,,,,Medium,FRIDO,Mask,1599.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:27,208.00,,Frido_0003
Frido_0003,Insoles Men - Dual Gel,FR-INS-M,FR-INS-M,,,,Large,FRIDO,Insole,1699.00,0,3,0,0,0,0,0,0,true,2026-05-07 16:08:11,187.00,Dual Gel,Frido_0003
Frido_0003,Insoles Women - Dual Gel,FR-INS-W,0612477538339,,,,Small,FRIDO,Insole,1699.00,0,2,0,0,0,0,0,0,true,2026-05-26 21:05:18,187.00,Dual Gel,Frido_0003
Frido_0003,Insoles Men - Gel Cloud,FR-GCIN-L,0612477565137,,,,Large,FRIDO,Insole,1599.00,0,3,0,0,0,0,0,0,true,2026-05-30 17:15:23,122.00,Gel Cloud,Frido_0003
Frido_0003,Insoles Women - Gel Cloud,FR-GCIN-S,0612477565144,,,,Small,FRIDO,Insole,1599.00,0,3,0,0,0,0,0,0,true,2026-04-10 21:54:15,122.00,Gel Cloud,Frido_0003
Frido_0003,Heel Cup (Men) - Frido,FR-HC-L,0612477538360,,,,large,FRIDO,Insole,1099.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:14,69.00,Heel Pad,Frido_0003
Frido_0003,Heel Cup (Women) - Frido,FR-HC-S,0612477565151,,,,Small,FRIDO,Insole,1099.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:15,61.00,Heel Pad,Frido_0003
Frido_0003,Frido Arch Support Insole- Small,FR-ASI-S,0612477565021,,,,Small,FRIDO,Insole,2799.00,0,3,0,0,0,0,0,0,true,2026-05-07 16:08:15,238.00,Arch Support Insole,Frido_0003
Frido_0003,Frido Arch Support Insole-Medium,FR-ASI-M,0612477565014,,,,Medium,FRIDO,Insole,2799.00,0,7,0,0,0,0,0,0,true,2026-05-21 12:11:00,238.00,Arch Support Insole,Frido_0003
Frido_0003,Frido Arch Support Insole-Large,FR-ASI-L,0612477565007,,,,large,FRIDO,Insole,2799.00,0,5,0,0,0,0,0,0,true,2026-04-10 21:52:15,238.00,Arch Support Insole,Frido_0003
Frido_0003,Frido Max Comfort Arch Cushion Insole- Large,FR-MXACI-L,0612477538346,,,,large,FRIDO,Insole,1899.00,0,2,0,0,0,0,0,0,true,2026-05-07 16:08:17,84.00,Max Comfort Arch Cushion Insole,Frido_0003
Frido_0003,Frido Max Comfort Arch Cushion Insole- Small,FR-MXACI-S,0612477538384,,,,Small,FRIDO,Insole,1899.00,0,4,0,0,0,0,0,0,true,2026-05-07 16:00:53,80.00,Max Comfort Arch Cushion Insole,Frido_0003
Frido_0003,Wedge Cushion,FR-CBS-W,,,,White,Regular,FRIDO,Cushions,3999.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:54:22,560.00,,Frido_0003
Frido_0003,Frido Ultimate Coccyx Seat Cushion - Regular,FR-UCSC-B,,,,,Regular,FRIDO,Cushions,3599.00,0,1,0,0,0,0,0,0,true,2026-05-07 16:08:18,430.00,,Frido_0003
Frido_0003,Frido Ultimate Coccyx Seat Cushion - Large,FR-UCSC-B-B,,,,,large,FRIDO,Cushions,3599.00,0,0,0,0,0,0,1,0,true,2026-05-07 16:08:19,505.00,,Frido_0003
Frido_0003,Frido Ultimate Socket Seat Cushion,FR-USSC-G,,,,,Regular,FRIDO,Cushions,3999.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:18,545.00,,Frido_0003
Frido_0003,"Frido Ultimate Sleep Pillow - Gel Cloud (Side Sleeping-4"")",FR-UNFP-M,,,,,4 Inch,FRIDO,Pillows,3999.00,0,3,0,0,0,0,0,0,true,2026-05-15 13:15:23,50.00,,Frido_0003
Frido_0003,Frido Lumbar Back Support Pillow - Black,FR-ULSC-B,,,,Black,Regular,FRIDO,Cushions,3599.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:02:11,50.00,,Frido_0003
Frido_0003,Frido Lumbar Back Support Pillow - Grey,FR-ULSC-G,,,,Grey,Regular,FRIDO,Cushions,3599.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:21,50.00,,Frido_0003
Frido_0003,Frido Ultimate Pro Posture Corrector,FR-UPPC-G,,,,,Regular,FRIDO,Cushions,3999.00,0,2,0,0,0,0,0,0,true,2026-05-22 12:31:21,420.00,,Frido_0003
Frido_0003,Frido Ultimate Pro Seat Cushion,FR-UPSC-G,,,,,Regular,FRIDO,Cushions,4999.00,0,1,0,0,0,0,1,0,true,2026-05-22 12:31:25,585.00,,Frido_0003
Frido_0003,Frido Ultimate Sleeping Pillow for Neck & Shoulder Pain-Grey,FR-UMFP-M,,,,Grey,Regular,FRIDO,Pillows,3149.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:52:22,375.00,,Frido_0003
Frido_0003,Wedge Cushion  (Pack of 1),FR-CBS-WB,,,,White & Grey,Regular,FRIDO,Cushions,4499.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:47:16,765.00,,Frido_0003
Frido_0003,ARCATRON Prime SAS100 Assistant Propelled Commode Wheelchair,SAS100,,,,,,FRIDO,Mobility,37100.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:53:31,50.00,,Frido_0003
Frido_0003,ARCATRON Prime FPA007 Attendant Propelled Shower Commode Wheelchair,FPA007,,,,,,FRIDO,Mobility,31500.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:47:46,11935.00,,Frido_0003
Frido_0003,ARCATRON 2000 Rolling over Commode Wheelchair,MAC101,,,,,,FRIDO,Mobility,15999.00,0,0,0,0,0,0,0,0,true,2026-05-18 09:00:42,5275.00,,Frido_0003
Frido_0003,Arcatron Mobility SAC100 Multipurpose Shower Commode Wheelchair,SAC100,,,,,,FRIDO,Mobility,24999.00,0,0,0,0,0,0,0,0,true,2026-05-22 11:21:54,7737.00,,Frido_0003
Frido_0003,ARCATRON FSS101 Everyday Foldable Wheelchair,FSS101,,,,,,FRIDO,Mobility,9999.00,0,0,0,0,0,0,0,0,true,2026-04-28 14:31:11,2680.00,,Frido_0003
Frido_0003,ARCATRON FSC101 2 in 1 Foldable Wheelchair for Regular & Commode Use,FSC101,,,,,,FRIDO,Mobility,11999.00,0,0,0,0,0,0,0,0,true,2026-05-27 15:12:11,3530.00,,Frido_0003
Frido_0003,ARCATRON FSS100 Foldable Wheelchair,FSS100,,,,,,FRIDO,Mobility,9999.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:53:36,3030.00,,Frido_0003
Frido_0003,ARCATRON Foldable Anti-Slip Shower Commode Chair,AR-FCC100-N,,,,,,FRIDO,Mobility,4000.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:53:36,1300.00,,Frido_0003
Frido_0003,ARCATRON Foldable Anti-Slip Shower Commode Chair,AR-FCC100-W,,,,,,FRIDO,Mobility,5000.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:53:34,1550.00,,Frido_0003
Frido_0003,Arcatron 3-in-1 Commode Chair for Toilet Use with Castor Wheels,AR-FCC200W,,,,,,FRIDO,Mobility,6999.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:20,1700.00,,Frido_0003
Frido_0003,Arcatron 3-in-1 Commode Chair for Toilet Use,AR-FCC200,,,,,,FRIDO,Mobility,6499.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:20,1450.00,,Frido_0003
Frido_0003,Arcatron Portable Indian Toilet to Western Convertor,AR-IWCC-W1,,,,,,FRIDO,Mobility,4000.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:53:25,900.00,,Frido_0003
Frido_0003,ARCATRON 2000 Rolling over Commode Wheelchair - WTS,MAC_WTS,,,,,,FRIDO,Mobility,18900.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:52:09,6175.00,Wheelchairs,Frido_0003
Frido_0003,ARCATRON FPS005 Prime Self Propelled Rollover Commode Wheelchair with Height and Backrest Adjustability Removable Armrest and Foldable Footrest Upto 120 Kg Weight Capacity Shower Wheelchair- Black,FPS005,,,,,,FRIDO,Mobility,46800.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:13,50.00,,Frido_0003
Frido_0003,Yuwell High Capacity Oxygen Concentrator Machine - 10 Litres Per Minute up to 95% Concentration,YU-7F-10,,,,,,,Concentrator,,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:20,29000.00,,Frido_0003
Frido_0003,yuwell 8F-5A Portable Oxygen Concentrator Machine (93% Concentration At 5L) White,YU-OXYCON5L1,,,,,,,Concentrator,,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:20,24990.00,,Frido_0003
Frido_0003,ARCATRON Prime SSS100 Self Propelled Shower Commode Wheelchair with Height Adjustability and Swivel Armrest (Black),SSS100,,,,,,FRIDO,Mobility,45900.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:52:17,50.00,,Frido_0003
Frido_0003,Ultimate Car Neck Pillow - Black,FR-UCNP-B1,,,,Black,Regular,FRIDO,Pillows,1699.00,0,5,0,0,0,0,0,0,true,2026-05-26 11:55:56,220.00,,Frido_0003
Frido_0003,Untimate Car Neck Pillow - Multi Colour (Grey and Black),FR-UCNP-GB1,,,,Grey & Black,Regular,FRIDO,Pillows,3500.00,0,4,0,0,0,0,3,0,true,2026-05-22 16:31:17,220.00,,Frido_0003
Frido_0003,Frido Orthopedic Cervical Pillow- White,FR-OCVP-W1,,,,White,Regular,FRIDO,Pillows,2000.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:12:12,300.00,,Frido_0003
Frido_0003,Frido Orthopedic Cervical Pillow- Grey Mesh,FR-OCVP-GM1,,,,Grey,Regular,FRIDO,Pillows,2000.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:12:13,290.00,,Frido_0003
Frido_0003,Frido Orthopedic Cervical Pillow- Premium Blue,FR-OCVP-PB1,,,,Blue,Regular,FRIDO,Pillows,2000.00,0,1,0,0,0,0,0,0,true,2026-05-20 15:12:14,315.00,,Frido_0003
Frido_0003,Frido Ultimate Contour Cervical Pillow- White,FR-UCCP-W1,,,,White,Regular,FRIDO,Pillows,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:10:44,340.00,,Frido_0003
Frido_0003,Frido Ultimate Contour Cervical Pillow- Grey Mesh,FR-UCCP-GM1,,,,Grey,Regular,FRIDO,Pillows,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:10:47,290.00,,Frido_0003
Frido_0003,Frido Ultimate Contour Cervical Pillow- Premium Blue,FR-UCCP-PB1,,,,Blue,Regular,FRIDO,Pillows,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:10:58,350.00,,Frido_0003
Frido_0003,ARCATRON 2000 Rolling over Commode Wheelchair - WTS,MAC101-FBA,,,,,,Arcatron Mobility,Wheelchairs,18900.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:20,6175.00,,Frido_0003
Frido_0003,Frido High Heels Ball of Foot Cushion Insoles.,FR-BOFCI-R1,0612477565106,,,,Regular,FRIDO,Insole,1450.00,0,3,0,0,0,0,0,0,true,2026-05-20 15:15:11,108.00,Ball of Foot Cushions,Frido_0003
Frido_0003,Frido Ultimate Cozy Pillow,FR-UCZP-R1,,,,,Regular,FRIDO,Pillows,0.00,0,1,0,0,0,0,2,0,true,2026-05-22 16:31:06,245.00,,Frido_0003
Frido_0003,Frido Ortho Slim Pillow - 2 Inch,FR-ORSP-S1,,,,White,2 Inch,FRIDO,Pillows,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:27,390.00,,Frido_0003
Frido_0003,Wedge Cushion,FR-CBS-B,,,,Black,Regular,FRIDO,Cushions,3999.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:47:15,560.00,,Frido_0003
Frido_0003,Ultimate Office Neck Rest Pillow- Black in Black,FR-UONRP-B1,,,,Black,Regular,FRIDO,Pillows,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:09:10,310.00,,Frido_0003
Frido_0003,Ultimate Office Neck Rest Pillow- Grey in Black,FR-UONRP-G1,,,,Grey & Black,Regular,FRIDO,Pillows,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:09:09,310.00,,Frido_0003
Frido_0003,Frido Ultimate Car Backrest Cushion Grey,FR-UCBU-G1,,,,Grey,Regular,FRIDO,Cushions,0.00,0,0,0,0,0,0,1,0,true,2026-06-01 12:12:38,380.00,,Frido_0003
Frido_0003,Zero,Zero,,,,,,,Insole,,0,0,0,0,0,0,0,0,true,2026-05-29 19:23:20,,,Frido_0003
Frido_0003,Frido Arch Sports Insole - Large,FR-ASPI-L1,0612477565069,,,,large,FRIDO,Insole,0.00,0,2,0,0,0,0,6,0,true,2026-05-20 15:14:24,106.00,Arch Sports Insole,Frido_0003
Frido_0003,Frido Arch Sports Insole - Small,FR-ASPI-S1,0612477565076,,,,Small,FRIDO,Insole,0.00,0,6,0,0,0,0,3,0,true,2026-05-26 10:55:10,106.00,Arch Sports Insole,Frido_0003
Frido_0003,RCB-Ticket,RCB,,,,,,,Car Pillow Combo,,0,0,0,0,0,0,0,0,true,2026-04-10 21:46:44,,,Frido_0003
Frido_0003,Frido Ultimate Deep Sleep Pillow-XL 5,FR-ORSP-L1,,,,White,5 Inch,FRIDO,Pillows,0.00,0,2,0,0,0,0,1,0,true,2026-05-20 15:10:10,500.00,,Frido_0003
Frido_0003,Frido Piles Seat Pillow,FR-UPPR-R1,,,,,Regular,FRIDO,Cushions,0.00,0,1,0,0,0,0,0,0,true,2026-05-07 16:08:25,430.00,,Frido_0003
Frido_0003,Frido Tailbone Pain Relief Pillow - BLUE,FR-UTPR-BM1,,,,Blue,Regular,FRIDO,Cushions,0.00,0,0,0,0,0,0,0,0,true,2026-05-24 13:35:28,430.00,,Frido_0003
Frido_0003,Frido Tailbone Pain Relief Pillow - GREY,FR-UTPR-GM1,,,,Grey,Regular,FRIDO,Cushions,0.00,0,0,0,0,0,0,0,0,true,2026-05-28 12:51:10,430.00,,Frido_0003
Frido_0003,Frido Arch Sports Insole - XL,FR-ASPI-XL1,0612477565083,,,,XL,FRIDO,Insole,0.00,0,3,0,0,0,0,0,0,true,2026-05-20 15:13:59,106.00,Arch Sports Insole,Frido_0003
Frido_0003,Frido Ultimate Car Backrest Cushion Black,FR-UCBU-B1,,,,Black,Regular,FRIDO,Cushions,0.00,0,4,0,0,0,0,1,0,true,2026-05-18 17:20:44,380.00,,Frido_0003
Frido_0003,Frido Ultimate Wedge Cushion- White,FR-ULWC-W1,,,,White,Regular,FRIDO,Cushions,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:09:26,490.00,,Frido_0003
Frido_0003,Frido Ultimate Wedge Cushion- White & Gray,FR-ULWC-WG1,,,,White & Grey,Regular,FRIDO,Cushions,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:12:43,490.00,,Frido_0003
Frido_0003,Frido Ultimate Wedge Plus Cushion- White�,FR-ULWC-PL-W1,,,,White,Regular,FRIDO,Cushions,0.00,0,0,0,0,0,0,0,0,true,2026-05-22 16:31:08,490.00,,Frido_0003
Frido_0003,Frido Ultimate Wedge Plus Cushion- White & Gray,FR-ULWC-PL-WG1,,,,White & Grey,Regular,FRIDO,Cushions,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:12:46,490.00,,Frido_0003
Frido_0003,Ultimate Car Neck Pillow-Beige,FR-UCNP-BE1,,,,Beige,Regular,FRIDO,Pillows,0.00,0,1,0,0,0,0,1,0,true,2026-05-07 16:08:43,220.00,,Frido_0003
Frido_0003,Ultimate Car Neck Pillow-Tan,FR-UCNP-TN1,,,,Tan,Regular,FRIDO,Pillows,0.00,0,3,0,0,0,0,0,0,true,2026-05-07 16:08:47,220.00,,Frido_0003
Frido_0003,wedge black cover,WEG-BLC-COVER,,,,Black,,FRIDO,Wedge Covers,200.00,0,0,0,0,0,0,0,0,true,2026-04-10 21:54:32,,,Frido_0003
Frido_0003,Frido Arch Support Insoles Rigid - Large,FR-ASIR-L1,0612477565038,,,,large,FRIDO,Insole,0.00,0,4,0,0,0,0,0,0,true,2026-05-25 15:10:53,238.00,Arch Support Insoles Rigid,Frido_0003
Frido_0003,Frido Arch Support Insoles Rigid- Medium,FR-ASIR-M1,0612477565045,,,,Medium,FRIDO,Insole,0.00,0,1,0,0,0,0,1,0,true,2026-05-20 15:14:31,238.00,Arch Support Insoles Rigid,Frido_0003
Frido_0003,Frido Arch Support Insoles Rigid- Small,FR-ASIR-S1,0612477565052,,,,Small,FRIDO,Insole,0.00,0,6,0,0,0,0,0,0,true,2026-05-20 15:14:32,238.00,Arch Support Insoles Rigid,Frido_0003
Frido_0003,Frido Memory Hi-Per Foam Insoles- Large,FR-MHFI-L1,0612477565168,,,,large,FRIDO,Insole,0.00,0,3,0,0,0,0,0,0,true,2026-05-07 16:09:13,85.00,Memory Hi-Per Foam Insoles,Frido_0003
Frido_0003,Frido Memory Hi-Per Foam Insoles- Small,FR-MHFI-S1,0612477565175,,,,Small,FRIDO,Insole,0.00,0,1,0,0,0,0,0,0,true,2026-05-07 16:09:13,85.00,Memory Hi-Per Foam Insoles,Frido_0003
Frido_0003,Frido Ultimate Neck Contour Cervical Plus Pillow Premium Blue,FR-OCVP-PB-L1,,,,Blue,Regular,FRIDO,Pillows,0.00,0,1,0,0,0,0,0,0,true,2026-05-20 15:11:51,485.00,,Frido_0003
Frido_0003,Frido Ultimate Neck Contour Cervical Plus Pillow White,FR-OCVP-W-L1,,,,White,large,FRIDO,Pillows,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:11:52,500.00,,Frido_0003
Frido_0003,Frido Ultimate Neck Contour Cervical Plus Pillow Grey Mesh - Large,FR-OCVP-GM-L1,,,,Grey,large,FRIDO,Pillows,,0,0,0,0,0,0,0,0,true,2026-04-10 21:54:52,485.00,,Frido_0003
Frido_0003,Frido Dual Gel Pro Insoles - Large,FR-DGPI-L1,0612477565113,,,,large,FRIDO,Insole,0.00,0,3,0,0,0,0,0,0,true,2026-05-20 15:10:31,0.00,Dual Gel Pro Insoles,Frido_0003
Frido_0003,Frido Dual Gel Pro Insoles - Small,FR-DGPI-S1,0612477565120,,,,Small,FRIDO,Insole,0.00,0,4,0,0,0,0,0,0,true,2026-05-20 15:10:32,0.00,Dual Gel Pro Insoles,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Single / 6' x 3',FR-ULMT72X36X2,,,,,Single,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:11:36,3999.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Single / 6.25' x 3',FR-ULMT75X36X2,,,,,Single,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:28,3999.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - Single / 78"" x 36""",FR-ULMT78X36X2,,,,,Single,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:28,4299.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - Single / 84"" x 36""",FR-ULMT84X36X2,,,,,Single,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:26,4499.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - Single / 72"" x 42""",FR-ULMT72X42X2,,,,,Single,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:00:59,4499.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Single / 6.25' x 3.5',FR-ULMT75X42X2,,,,,Single,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:26,4599.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper,FR-ULMT78X42X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:26,4899.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - Single / 84"" x 42""",FR-ULMT84X42X2,,,,,Single,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:33,4999.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Double / 6.5' x 4',FR-ULMT78X48X2,,,,,Double,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:33,5199.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Double / 7' x 4',FR-ULMT84X48X2,,,,,Double,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:34,5299.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - Double / 72"" x 48""",FR-ULMT72X48X2,,,,,Double,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:11:50,5499.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Double / 6.25' x 4',FR-ULMT75X48X2,,,,,Double,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:01:05,5799.00,,Frido_0003
Frido_0003,"AC - Frido Ultimate Mattress Topper - Queen / 75"" x 60""",FR-ULMT75X60X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:11:47,6299.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Queen / 6' x 5',FR-ULMT72X60X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:11:48,6499.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - Queen / 78"" x 60""",FR-ULMT78X60X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:11:49,6699.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Queen / 7' x 5',FR-ULMT84X60X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:31,7199.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - Queen / 75"" x 66""",FR-ULMT75X66X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:31,6799.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - Queen / 6' x 5.5',FR-ULMT72X66X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:31,6899.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - Queen / 78"" x 66""",FR-ULMT78X66X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:01:04,7299.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper,FR-ULMT84X66X2,,,,,Queen,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:29,7399.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - King / 6' x 6',FR-ULMT72X72X2,,,,,King,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:11:43,7599.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - King / 75"" x 72""",FR-ULMT75X72X2,,,,,King,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:30,7899.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - King / 78"" x 72""",FR-ULMT78X72X2,,,,,King,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-20 15:11:43,7999.00,,Frido_0003
Frido_0003,Frido Ultimate Mattress Topper - King / 7' x 6',FR-ULMT84X72X2,,,,,King,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:36,8599.00,,Frido_0003
Frido_0003,"Frido Ultimate Mattress Topper - King / 84"" x 75""",FR-ULMT84X75X2,,,,,King,FRIDO,Mattress Topper,0.00,0,0,0,0,0,0,0,0,true,2026-05-07 16:08:36,8899.00,,Frido_0003
