Facility,Item Type Name,Item SkuCode,EAN,UPC,ISBN,Color,Size,Brand,Category Name,MRP,Open Sale,Inventory,Inventory Blocked,Bad Inventory,Putaway Pending,Pending Inventory Assessment,Stock In Transfer,Open Purchase,Enabled,Updated,Cost Price,Sub_category,Facility Code
Frido_00016,Frido Cloud comfort Slippers - Charcoal Black-UK-10,FR-CCS-10-CB1,,,,Charcoal Black,10,FRIDO,Footwear ,,0,1,0,0,0,0,1,0,true,2026-06-01 18:10:59,,,Frido_00016
Frido_00016,Frido Cloud comfort Slippers - Olive Green-UK-9,FR-CCS-09-OG1,,,,Olive Green,9,FRIDO,Footwear ,,0,0,0,0,0,0,2,0,true,2026-05-21 12:11:52,,,Frido_00016
Frido_00016,Frido Cloud Comfort Arch Support Slippers - Soft Peach-9UK,FR-CCASS-09-SP1,,,,Soft Peach,9,FRIDO,Footwear ,,0,1,0,0,0,0,1,0,true,2026-06-01 18:11:08,,,Frido_00016
Frido_00016,Active socks (quarter length) - Core White -M (UK 6-9),FR-AS-QL-CW-M,,,,,,FRIDO,Socks,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:36,,,Frido_00016
Frido_00016,Frido Nasal Strip - Pack of 30,FR-NS-30,,,,,,FRIDO,Orthotics,,0,0,0,0,0,0,5,0,true,2026-05-15 16:50:44,,Nasal Strip 	,Frido_00016
Frido_00016,Frido Puneri Chappal - Men - Black-7,FR-PC-M-B-7,,,,Black,,FRIDO,Footwear ,,0,0,0,0,0,0,2,0,true,2026-05-20 15:14:51,,,Frido_00016
Frido_00016,Frido Puneri Chappal - Men - Black-8,FR-PC-M-B-8,,,,Black,,FRIDO,Footwear ,,0,0,0,0,0,0,2,0,true,2026-05-20 15:14:51,,,Frido_00016
Frido_00016,Frido Puneri Chappal - Men - Black-9,FR-PC-M-B-9,,,,Black,,FRIDO,Footwear ,,0,0,0,0,0,0,0,0,true,2026-05-20 15:14:50,,,Frido_00016
Frido_00016,Frido Puneri Chappal - Men - Tan-7,FR-PC-M-T-7,,,,Tan,,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-20 15:14:48,,,Frido_00016
Frido_00016,Frido Puneri Chappal - Men - Tan-8,FR-PC-M-T-8,,,,Tan,,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-20 15:08:37,,,Frido_00016
Frido_00016,Frido Puneri Chappal - Men - Burgundy-7,FR-PC-M-BG-7,,,,Burgundy,,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-20 15:15:16,,,Frido_00016
Frido_00016,Frido Puneri Chappal - Men - Burgundy-8,FR-PC-M-BG-8,,,,Burgundy,,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:11:08,,,Frido_00016
Frido_00016,Frido Puneri Chappal - Men - Burgundy-9,FR-PC-M-BG-9,,,,Burgundy,,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-20 15:15:08,,,Frido_00016
Frido_00016,Frido Cloud Comfort Shoes - Without lace- Olive UK 7,FR-CCSWL-O-7,,,,Olive,7,FRIDO,Footwear ,,0,1,0,0,0,0,1,0,true,2026-06-01 18:10:42,,,Frido_00016
Frido_00016,Frido Cloud Comfort Shoes - Without lace- Olive UK 8,FR-CCSWL-O-8,,,,Olive,8,FRIDO,Footwear ,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:35,,,Frido_00016
Frido_00016,Frido Cloud Comfort Shoes - Without lace- Olive UK 9,FR-CCSWL-O-9,,,,Olive,9,FRIDO,Footwear ,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:33,,,Frido_00016
Frido_00016,Frido Cloud Comfort Shoes - Without lace- Olive UK 10,FR-CCSWL-O-10,,,,Olive,10,FRIDO,Footwear ,,0,0,0,0,0,0,2,0,true,2026-05-20 15:13:40,,,Frido_00016
Frido_00016,Frido Women's Arch Comfort Sandals - Dark Silver-4,FR-WACS-DS-4,,,,Dark Silver,4,FRIDO,Footwear ,,0,2,0,0,0,0,0,0,true,2026-06-01 18:11:04,50.00,,Frido_00016
Frido_00016,Frido x HRX Barefoot Sock Shoe Pro-XS,FR-HRX-BFSS-XS1,,,,,XS,FRIDO,Footwear ,,0,3,0,0,0,0,0,0,true,2026-06-01 18:01:23,,,Frido_00016
Frido_00016,Frido x HRX Barefoot Sock Shoe Pro-S,FR-HRX-BFSS-S1,,,,,S,FRIDO,Footwear ,,0,3,0,0,0,0,0,0,true,2026-06-01 18:01:23,,,Frido_00016
Frido_00016,Frido x HRX Barefoot Sock Shoe Pro-M,FR-HRX-BFSS-M1,,,,,M,FRIDO,Footwear ,,0,3,0,0,0,0,0,0,true,2026-06-01 18:01:22,,,Frido_00016
Frido_00016,Frido x HRX Barefoot Sock Shoe Pro-L,FR-HRX-BFSS-L1,,,,,L,FRIDO,Footwear ,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:20,,,Frido_00016
Frido_00016,Frido 3D Eye Mask - Black,FR-3DEM-B1,,,,Black,,FRIDO,Eye Mask,,0,2,0,0,0,0,0,0,true,2026-06-01 18:02:25,,3D Eye Mask,Frido_00016
Frido_00016,Frido 3D Eye Mask - Pink,FR-3DEM-P1,,,,Pink,,FRIDO,Eye Mask,,0,2,0,0,0,0,0,0,true,2026-06-01 18:02:24,,3D Eye Mask,Frido_00016
Frido_00016,Frido Women's Ethnic Comfort Flat Sandal - Rose Pink UK-4,FR-WECFS-RP-4,,,,,,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:01:59,50.00,,Frido_00016
Frido_00016,Frido Women's Ethnic Comfort Flat Sandal - Rose Pink UK-6,FR-WECFS-RP-6,,,,,,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:01:58,50.00,,Frido_00016
Frido_00016,Frido Women's Ethnic Comfort Flat Sandal - Rose Pink UK-7,FR-WECFS-RP-7,,,,,,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:10:52,50.00,,Frido_00016
Frido_00016,Frido Women's Ethnic Comfort Flat Sandal - Rose Pink UK-8,FR-WECFS-RP-8,,,,,,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-20 15:16:48,50.00,,Frido_00016
Frido_00016,Frido Women's Ethnic Comfort Flat Sandal - Satin Gold UK-4,FR-WECFS-SG-4,,,,,,FRIDO,Footwear ,,0,0,0,0,0,0,0,0,true,2026-05-20 15:16:47,50.00,,Frido_00016
Frido_00016,Frido Women's Ethnic Comfort Flat Sandal - Satin Gold UK-5,FR-WECFS-SG-5,,,,,,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:10:46,50.00,,Frido_00016
Frido_00016,Frido Women's Ethnic Comfort Flat Sandal - Satin Gold UK-6,FR-WECFS-SG-6,,,,,,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:01:49,50.00,,Frido_00016
Frido_00016,Frido Women's Ethnic Comfort Flat Sandal - Satin Gold UK-8,FR-WECFS-SG-8,,,,,,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-20 15:16:45,50.00,,Frido_00016
Frido_00016,Frido Knee Wrap - L�- Black,FR-KW-BLK-L1,,,,Black,,FRIDO,Orthotics,,0,2,0,0,0,0,0,0,true,2026-06-01 18:02:15,,,Frido_00016
Frido_00016,Frido Kids Travel Neck Pillow - Bluish Grey,FR-KTNP-BG1,,,,Bluish Grey,,FRIDO,Pillows,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:24,,,Frido_00016
Frido_00016,Frido Leg Elevation Pillow � �Black,FR-LEP-BL1,,,,Black,,FRIDO,Pillows,,0,2,0,0,0,0,0,0,true,2026-06-01 18:11:13,,,Frido_00016
Frido_00016,Winter socks - Yellow(Small - Medium),FR-WS-Y-SM1,,,,,,FRIDO,Socks,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:29,,,Frido_00016
Frido_00016,Kinesiology Tape - SKIN,FR-KT-S1,,,,,,FRIDO,Orthotics,,0,4,0,0,0,0,0,0,true,2026-06-01 18:02:23,,,Frido_00016
Frido_00016,Kinesiology Tape - LIGHT BLUE,FR-KT-LB1,,,,,,FRIDO,Orthotics,,0,4,0,0,0,0,0,0,true,2026-06-01 18:02:21,,,Frido_00016
Frido_00016,Frido Five Toe Socks - Universal Size / Shadow Black,FR-FTS-SB1,,,,,,FRIDO,Socks,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:57,,,Frido_00016
Frido_00016,Frido Women's Cloud Comfort laceup� Shoes - Black UK6,FR-WCCLS-B-6,,,,Black,,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:02:28,,Cloud Comfort laceup�Shoes,Frido_00016
Frido_00016,Frido Men's Dual Strap Comfort Sandal � Warm Brown UK� 7,FR-MDSCS-WBR-7,,,,Warm Brown,,FRIDO,Footwear ,,0,2,0,0,0,0,0,0,true,2026-06-01 18:10:55,,,Frido_00016
Frido_00016,Frido Men's Dual Strap Comfort Sandal � Warm Brown UK� 10,FR-MDSCS-WBR-10,,,,Warm Brown,,FRIDO,Footwear ,,0,1,0,0,0,0,1,0,true,2026-06-01 18:02:27,,,Frido_00016
Frido_00016,Frido Men's Dual Strap Comfort Sandal � Cloudy Grey UK� 9,FR-MDSCS-CGR-9,,,,Cloudy Grey,,FRIDO,Footwear ,,0,2,0,0,0,0,0,0,true,2026-06-01 18:11:10,,,Frido_00016
Frido_00016,Frido Cold & Hot Therapy Cap � Purple,FR-CHTC-PPL1,,,,Purple,,FRIDO,Cap,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:28,,Therapy Cap,Frido_00016
Frido_00016,Frido Active Walking shoe - Women's - Black-39,FR-AWS-W-6-B1,,,,Black,6,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:02:10,,,Frido_00016
Frido_00016,Frido Active Walking shoe - Women's - Black-40,FR-AWS-W-7-B1,,,,Black,7,FRIDO,Footwear ,,0,3,0,0,0,0,2,0,true,2026-06-01 18:10:56,,,Frido_00016
Frido_00016,Frido Active Walking shoe - Men's - Black-40,FR-AWS-M-6-B1,,,,Black,6,FRIDO,Footwear ,,0,3,0,0,0,0,0,0,true,2026-06-01 18:02:11,,,Frido_00016
Frido_00016,Frido Active Walking shoe - Men's - Black-44,FR-AWS-M-10-B1,,,,Black,10,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:10:57,,,Frido_00016
Frido_00016,Frido Premium Car Back Rest Cushion - Sahara Luxe Tan,FR-UCBU-SLT1,,,,,,FRIDO,Pillows,,0,4,0,0,0,0,0,0,true,2026-06-01 18:00:07,,,Frido_00016
Frido_00016,Frido Premium Car Back Rest Cushion -Midnight Black,FR-UCBU-MB1,,,,,,FRIDO,Pillows,,0,4,0,0,0,0,0,0,true,2026-06-01 18:10:05,,,Frido_00016
Frido_00016,Frido Premium Car Back Rest Cushion -Crimson Royale,FR-UCBU-CR1,,,,,,FRIDO,Pillows,,0,1,0,0,0,0,0,0,true,2026-06-01 18:00:10,,,Frido_00016
Frido_00016,Frido Premium Car Back Rest Cushion -Arctic Ivory,FR-UCBU-AI1,,,,,,FRIDO,Pillows,,0,2,0,0,0,0,2,0,true,2026-06-01 18:00:12,,,Frido_00016
Frido_00016,Frido Premium Car Neck Rest Cushion - Crimson Royale,FR-UCNP-CR1,,,,,,FRIDO,Pillows,,0,2,0,0,0,0,0,0,true,2026-06-01 18:00:14,,,Frido_00016
Frido_00016,Frido Premium Car Neck Rest Cushion -Midnight BlacK,FR-UCNP-MB1,,,,,,FRIDO,Pillows,,0,3,0,0,0,0,1,0,true,2026-06-01 18:00:16,,,Frido_00016
Frido_00016,Frido Premium Car Neck Rest Cushion -Arctic Ivory,FR-UCNP-AI1,,,,,,FRIDO,Pillows,,0,2,0,0,0,0,0,0,true,2026-06-01 18:00:22,,,Frido_00016
Frido_00016,Frido Premium Car Neck Rest Cushion -Sahara Luxe Tan,FR-UCNP-SLT1,,,,,,FRIDO,Pillows,,0,5,0,0,0,0,0,0,true,2026-06-01 18:10:07,,,Frido_00016
Frido_00016,Frido Premium Car Wedge Seat Cushion -Midnight Black,FR-UCWSC-MB1,,,,,,FRIDO,Pillows,,0,4,0,0,0,0,0,0,true,2026-06-01 18:10:09,,,Frido_00016
Frido_00016,Frido Premium Car Wedge Seat Cushion -Arctic Ivory,FR-UCWSC-AI1,,,,,,FRIDO,Pillows,,0,0,0,0,0,0,1,0,true,2026-05-14 18:35:03,,,Frido_00016
Frido_00016,Frido Premium Car Wedge Seat Cushion -Sahara Luxe Tan,FR-UCWSC-SLT1,,,,,,FRIDO,Pillows,,0,2,0,0,0,0,2,0,true,2026-06-01 18:00:30,,,Frido_00016
Frido_00016,Frido Maternity Pillow Bundle Plus�- Baby Blue,FR-MP-BUNPL-BB1,,,,Baby Blue,,FRIDO,Pillows,,0,1,0,0,0,0,1,0,true,2026-06-01 18:11:07,,,Frido_00016
Frido_00016,Frido Orthotics Heel Protector - Green - S,FR-OHP-GN-S1,,,,Green,S,FRIDO,Orthotics,,0,0,0,0,0,0,2,0,true,2026-05-23 13:25:17,,,Frido_00016
Frido_00016,Frido Orthotics Heel Protector - Beige - L,FR-OHP-BG-L1,,,,Beige,L,FRIDO,Orthotics,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:01,,,Frido_00016
Frido_00016,Frido Latex Pillow - Cooling Cover,FR-LP-CC-1,,,,,,FRIDO,Pillows,,0,3,0,0,0,0,0,0,true,2026-06-01 18:10:19,50.00,,Frido_00016
Frido_00016,Frido Cloud Comfort Slippers - Navy Blue-12,FR-CCS-12-NB1,,,,Navy Blue,12,FRIDO,Footwear ,,0,0,0,0,0,0,0,0,true,2026-05-20 15:15:53,,,Frido_00016
Frido_00016,Frido Women's�Ethnic�Comfort Flat Sandal - Mocca Mousse-5,FR-WECFS-MM-5,,,,Mocca Mousse,5,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-31 04:55:29,,,Frido_00016
